-2.933371779212624006e+03,-2.925406050281234457e+03,-2.917532153066535102e+03,-2.909750260824337147e+03,-2.902060534982152149e+03,-2.894463125044042499e+03,-2.886958168506693255e+03,-2.879545790786460202e+03,-2.872226105157685652e+03,-2.864999212702276054e+03,-2.857865202270390455e+03,-2.850824150452468075e+03,-2.843876121562379467e+03,-2.837021167631574372e+03,-2.830259328414325864e+03,-2.823590631403730640e+03,-2.817015091858457708e+03,-2.810532712839957185e+03,-2.804143485260016860e+03,-2.797847387938443717e+03,-2.791644387670472497e+03,-2.785534439303918589e+03,-2.779517485825586391e+03,-2.773593458456717144e+03,-2.767762276757085601e+03,-2.762023848737684602e+03,-2.756378070981376823e+03,-2.750824828771322245e+03,-2.745363996226799372e+03,-2.739995436446163694e+03,-2.734719001656500950e+03,-2.729534533369522251e+03,-2.724441862543606931e+03,-2.719440809751377401e+03,-2.714531185352598186e+03,-2.709712789671913924e+03,-2.704985413181253080e+03,-2.700348836686310278e+03,-2.695802831516878086e+03,-2.691347159720808122e+03,-2.686981574260921661e+03,-2.682705819214890198e+03,-2.678519629977540717e+03,-2.674422733465305100e+03,-2.670414848322559465e+03,-2.666495685129464619e+03,-2.662664946611097548e+03,-2.658922327847500583e+03,-2.655267516484417229e+03,-2.651700192944446371e+03,-2.648220030638395656e+03,-2.644826696176394762e+03,-2.641519849578849517e+03,-2.638299144486734804e+03,-2.635164228371087574e+03,-2.632114742741617192e+03,-2.629150323353995191e+03,-2.626270600415930858e+03,-2.623475198791531966e+03,-2.620763738204104811e+03,-2.618135833437008841e+03,-2.615591094532483112e+03,-2.613129126988406369e+03,-2.610749531952676534e+03,-2.608451906415275062e+03,-2.606235843397777444e+03,-2.604100932140301666e+03,-2.602046758285729538e+03,-2.600072904061135887e+03,-2.598178948456422404e+03,-2.596364467399930163e+03,-2.594629033931210415e+03,-2.592972218370579867e+03,-2.591393588485728742e+03,-2.589892709655180624e+03,-2.588469145028482671e+03,-2.587122455683392673e+03,-2.585852200779674604e+03,-2.584657937709797807e+03,-2.583539222246290137e+03,-2.582495608685938805e+03,-2.581526649990670649e+03,-2.580631897925247813e+03,-2.579810903191606030e+03,-2.579063215560094704e+03,-2.578388383997435540e+03,-2.577785956791441549e+03,-2.577255481672589212e+03,-2.576796505932443324e+03,-2.576408576538937268e+03,-2.576091240248500981e+03,-2.575844043715148018e+03,-2.575666533596524005e+03,-2.575558256656919639e+03,-2.575518759867335120e+03,-2.575547590502536423e+03,-2.575644296235362617e+03,-2.575808425227940916e+03,-2.576039526220375592e+03,-2.576337148616370541e+03
-2.927284873526140018e+03,-2.919359203034428447e+03,-2.911525550049997037e+03,-2.903784082902812315e+03,-2.896134958035565887e+03,-2.888578319912654933e+03,-2.881114300940153953e+03,-2.873743021396986023e+03,-2.866464589377356788e+03,-2.859279100744400694e+03,-2.852186639095076316e+03,-2.845187275736301217e+03,-2.838281069672226749e+03,-2.831468067602546853e+03,-2.824748303931874489e+03,-2.818121800789776898e+03,-2.811588568061584738e+03,-2.805148603429624472e+03,-2.798801892424706693e+03,-2.792548408487651159e+03,-2.786388113040625285e+03,-2.780320955567971396e+03,-2.774346873706296719e+03,-2.768465793343488258e+03,-2.762677628726414241e+03,-2.756982282576932903e+03,-2.751379646215839330e+03,-2.745869599694551653e+03,-2.740452011934079565e+03,-2.735126740870889080e+03,-2.729893633609457993e+03,-2.724752526581040001e+03,-2.719703245708279155e+03,-2.714745606575374950e+03,-2.709879414603404257e+03,-2.705104465230367623e+03,-2.700420544095839432e+03,-2.695827427229416116e+03,-2.691324881243167965e+03,-2.686912663527305995e+03,-2.682590522448937918e+03,-2.678358197553474838e+03,-2.674215419768502670e+03,-2.670161911609579874e+03,-2.666197387387908748e+03,-2.662321553419308657e+03,-2.658534108234436189e+03,-2.654834742789774737e+03,-2.651223140679296648e+03,-2.647698978346321837e+03,-2.644261925295516448e+03,-2.640911644304709625e+03,-2.637647791636193233e+03,-2.634470017247479973e+03,-2.631377965001118810e+03,-2.628371272873514499e+03,-2.625449573162364231e+03,-2.622612492692849173e+03,-2.619859653021960639e+03,-2.617190670641258748e+03,-2.614605157177562432e+03,-2.612102719591674031e+03,-2.609682960374757840e+03,-2.607345477742516323e+03,-2.605089865826790174e+03,-2.602915714864771871e+03,-2.600822611385368418e+03,-2.598810138392959743e+03,-2.596877875548289012e+03,-2.595025399346462109e+03,-2.593252283291966251e+03,-2.591558098070715005e+03,-2.589942411718888252e+03,-2.588404789788942253e+03,-2.586944795512084966e+03,-2.585561989957871901e+03,-2.584255932190473231e+03,-2.583026179421603501e+03,-2.581872287160475025e+03,-2.580793809360161504e+03,-2.579790298560966221e+03,-2.578861306030392825e+03,-2.578006381899853750e+03,-2.577225075298179945e+03,-2.576516934481817771e+03,-2.575881506961898594e+03,-2.575318339627982368e+03,-2.574826978868619790e+03,-2.574406970688924048e+03,-2.574057860824738782e+03,-2.573779194853846093e+03,-2.573570518304171401e+03,-2.573431376758687747e+03,-2.573361315957594343e+03,-2.573359881897315518e+03,-2.573426620926680243e+03,-2.573561079840142156e+03,-2.573762805968172415e+03,-2.574031347264885426e+03,-2.574366252392750539e+03
-2.921253258038060721e+03,-2.913367709275785273e+03,-2.905574361548365687e+03,-2.897873378235803102e+03,-2.890264910773301835e+03,-2.882749098564098858e+03,-2.875326068903598298e+03,-2.867995936914644517e+03,-2.860758805493936961e+03,-2.853614765269992859e+03,-2.846563894572067966e+03,-2.839606259410482835e+03,-2.832741913468090388e+03,-2.825970898102649244e+03,-2.819293242360354270e+03,-2.812708962999939558e+03,-2.806218064527534807e+03,-2.799820539241857659e+03,-2.793516367289697882e+03,-2.787305516731296848e+03,-2.781187943615447239e+03,-2.775163592064115164e+03,-2.769232394366192693e+03,-2.763394271080000181e+03,-2.757649131144597959e+03,-2.751996871998999723e+03,-2.746437379709634570e+03,-2.740970529105007245e+03,-2.735596183917843064e+03,-2.730314196933918993e+03,-2.725124410147489471e+03,-2.720026654922759008e+03,-2.715020752161118708e+03,-2.710106512473887506e+03,-2.705283736359963314e+03,-2.700552214388214907e+03,-2.695911727384170263e+03,-2.691362046620699402e+03,-2.686902934012274272e+03,-2.682534142312401855e+03,-2.678255415314186394e+03,-2.674066488053257217e+03,-2.669967087013103082e+03,-2.665956930332251886e+03,-2.662035728013142943e+03,-2.658203182132330767e+03,-2.654458987051611075e+03,-2.650802829630064025e+03,-2.647234389436434412e+03,-2.643753338961814279e+03,-2.640359343832229570e+03,-2.637052063020985315e+03,-2.633831149060496045e+03,-2.630696248253318117e+03,-2.627647000882264820e+03,-2.624683041419510118e+03,-2.621803998734075776e+03,-2.619009496298031536e+03,-2.616299152390933159e+03,-2.613672580302372808e+03,-2.611129388532553548e+03,-2.608669180990794757e+03,-2.606291557191644642e+03,-2.603996112448689928e+03,-2.601782438065802125e+03,-2.599650121525870873e+03,-2.597598746676701921e+03,-2.595627893914263950e+03,-2.593737140362955870e+03,-2.591926060053009223e+03,-2.590194224094881520e+03,-2.588541200850515906e+03,-2.586966556101662718e+03,-2.585469853214846353e+03,-2.584050653303322633e+03,-2.582708515385722876e+03,-2.581442996541502907e+03,-2.580253652063136087e+03,-2.579140035605018966e+03,-2.578101699329095027e+03,-2.577138194047233810e+03,-2.576249069360292651e+03,-2.575433873793950170e+03,-2.574692154931198729e+03,-2.574023459541643660e+03,-2.573427333707586058e+03,-2.572903322946795925e+03,-2.572450972332156198e+03,-2.572069826608167659e+03,-2.571759430304219222e+03,-2.571519327844809595e+03,-2.571349063656669841e+03,-2.571248182272890062e+03,-2.571216228433906053e+03,-2.571252747185647877e+03,-2.571357283974728034e+03,-2.571529384740683781e+03,-2.571768596005388645e+03,-2.572074464959745001e+03,-2.572446539547485372e+03
-2.915277094907620722e+03,-2.907431729953980721e+03,-2.899678747280549032e+03,-2.892018305293922822e+03,-2.884450550399555141e+03,-2.876975616918767173e+03,-2.869593627016824939e+03,-2.862304690642347850e+03,-2.855108905477952248e+03,-2.848006356902214065e+03,-2.840997117962856009e+03,-2.834081249361237496e+03,-2.827258799447902675e+03,-2.820529804229194724e+03,-2.813894287384774998e+03,-2.807352260295936048e+03,-2.800903722084338824e+03,-2.794548659661365946e+03,-2.788287047787373467e+03,-2.782118849141030751e+03,-2.776044014398160925e+03,-2.770062482320147410e+03,-2.764174179851210738e+03,-2.758379022224605706e+03,-2.752676913077223617e+03,-2.747067744572342235e+03,-2.741551397530130998e+03,-2.736127741565715496e+03,-2.730796635234182759e+03,-2.725557926182418669e+03,-2.720411451307365951e+03,-2.715357036920140217e+03,-2.710394498916001339e+03,-2.705523642949437090e+03,-2.700744264614231270e+03,-2.696056149628102958e+03,-2.691459074021536708e+03,-2.686952804330420349e+03,-2.682537097792202076e+03,-2.678211702545195749e+03,-2.673976357830641064e+03,-2.669830794197305295e+03,-2.665774733708174608e+03,-2.661807890149001651e+03,-2.657929969238364720e+03,-2.654140668838895635e+03,-2.650439679169577630e+03,-2.646826683018527092e+03,-2.643301355956244606e+03,-2.639863366548960130e+03,-2.636512376571849927e+03,-2.633248041221861513e+03,-2.630070009330003359e+03,-2.626977923572650525e+03,-2.623971420682024473e+03,-2.621050131655329096e+03,-2.618213681962412466e+03,-2.615461691752005208e+03,-2.612793776056060324e+03,-2.610209544992197607e+03,-2.607708603964150825e+03,-2.605290553859921147e+03,-2.602954991247657290e+03,-2.600701508569129146e+03,-2.598529694330525672e+03,-2.596439133290692553e+03,-2.594429406646619555e+03,-2.592500092216008852e+03,-2.590650764617043478e+03,-2.588880995445145800e+03,-2.587190353446599602e+03,-2.585578404689284980e+03,-2.584044712730056744e+03,-2.582588838779100570e+03,-2.581210341861041343e+03,-2.579908778972741402e+03,-2.578683705237941922e+03,-2.577534674058588280e+03,-2.576461237262823488e+03,-2.575462945249766108e+03,-2.574539347130933038e+03,-2.573689990868382210e+03,-2.572914423409591564e+03,-2.572212190819056559e+03,-2.571582838406577594e+03,-2.571025910852360084e+03,-2.570540952328866297e+03,-2.570127506619497126e+03,-2.569785117234020163e+03,-2.569513327520942767e+03,-2.569311680776750563e+03,-2.569179720352006825e+03,-2.569116989754479619e+03,-2.569123032749228059e+03,-2.569197393455697693e+03,-2.569339616441963699e+03,-2.569549246816014602e+03,-2.569825830314181985e+03,-2.570168913386864460e+03,-2.570578043281401733e+03
-2.909356545258868209e+03,-2.901551424973883968e+03,-2.893838865913287918e+03,-2.886219021487291229e+03,-2.878692033050082046e+03,-2.871258029820816319e+03,-2.863917128815765409e+03,-2.856669434791893764e+03,-2.849515040201667489e+03,-2.842454025159097455e+03,-2.835486457417233851e+03,-2.828612392356653800e+03,-2.821831872985359951e+03,-2.815144929949370180e+03,-2.808551581554428139e+03,-2.802051833798363987e+03,-2.795645680413883838e+03,-2.789333102921860245e+03,-2.783114070694516158e+03,-2.776988541028627424e+03,-2.770956459228127187e+03,-2.765017758696180863e+03,-2.759172361036150505e+03,-2.753420176161236668e+03,-2.747761102412583114e+03,-2.742195026685289577e+03,-2.736721824562225265e+03,-2.731341360455133326e+03,-2.726053487752725232e+03,-2.720858048975386737e+03,-2.715754875936233475e+03,-2.710743789907924565e+03,-2.705824601795181024e+03,-2.700997112312265017e+03,-2.696261112165479062e+03,-2.691616382239953055e+03,-2.687062693790500816e+03,-2.682599808636359739e+03,-2.678227479359087283e+03,-2.673945449503657983e+03,-2.669753453782149791e+03,-2.665651218279781006e+03,-2.661638460663119531e+03,-2.657714890389758693e+03,-2.653880208919661072e+03,-2.650134109927447753e+03,-2.646476279515597071e+03,-2.642906396428108565e+03,-2.639424132264533910e+03,-2.636029151693975564e+03,-2.632721112668864407e+03,-2.629499666638275357e+03,-2.626364458760569050e+03,-2.623315128115063089e+03,-2.620351307912694210e+03,-2.617472625705243445e+03,-2.614678703593231148e+03,-2.611969158431953474e+03,-2.609343602035844469e+03,-2.606801641380783167e+03,-2.604342878804288375e+03,-2.601966912203463380e+03,-2.599673335230500015e+03,-2.597461737485751655e+03,-2.595331704708163670e+03,-2.593282818962969941e+03,-2.591314658826692721e+03,-2.589426799569108425e+03,-2.587618813332432637e+03,-2.585890269307348717e+03,-2.584240733906080550e+03,-2.582669770932237952e+03,-2.581176941747588444e+03,-2.579761805435545284e+03,-2.578423918961465915e+03,-2.577162837329690319e+03,-2.575978113737255171e+03,-2.574869299724355642e+03,-2.573835945321474810e+03,-2.572877599193242077e+03,-2.571993808778895527e+03,-2.571184120429559243e+03,-2.570448079542094547e+03,-2.569785230689788023e+03,-2.569195117749632573e+03,-2.568677284026543930e+03,-2.568231272374119271e+03,-2.567856625312386313e+03,-2.567552885142299147e+03,-2.567319594057014911e+03,-2.567156294250220526e+03,-2.567062528021247090e+03,-2.567037837877168840e+03,-2.567081766631910796e+03,-2.567193857502442370e+03,-2.567373654201925547e+03,-2.567620701030082728e+03,-2.567934542960718773e+03,-2.568314725726349479e+03,-2.568760795900262565e+03
-2.903491769164846119e+03,-2.895726953180886085e+03,-2.888054875045467725e+03,-2.880475683150169061e+03,-2.872989513776901276e+03,-2.865596491022984537e+03,-2.858296726737532026e+03,-2.851090320469042126e+03,-2.843977359424348833e+03,-2.836957918439002697e+03,-2.830032059958776244e+03,-2.823199834032468516e+03,-2.816461278315810432e+03,-2.809816418086332305e+03,-2.803265266269115273e+03,-2.796807823473197459e+03,-2.790444078038489351e+03,-2.784174006092864602e+03,-2.777997571619370319e+03,-2.771914726533199882e+03,-2.765925410768141319e+03,-2.760029552372240687e+03,-2.754227067612358496e+03,-2.748517861087383153e+03,-2.742901825849694433e+03,-2.737378843534489533e+03,-2.731948784496800727e+03,-2.726611507955687102e+03,-2.721366862145317100e+03,-2.716214684472586214e+03,-2.711154801680850596e+03,-2.706187030019470512e+03,-2.701311175418791663e+03,-2.696527033670077799e+03,-2.691834390610261380e+03,-2.687233022310907472e+03,-2.682722695271177599e+03,-2.678303166614384281e+03,-2.673974184287840217e+03,-2.669735487265529173e+03,-2.665586805753461704e+03,-2.661527861397163178e+03,-2.657558367491168610e+03,-2.653678029190069992e+03,-2.649886543720868758e+03,-2.646183600596352335e+03,-2.642568881829256497e+03,-2.639042062146665103e+03,-2.635602809204820460e+03,-2.632250783803772720e+03,-2.628985640101617264e+03,-2.625807025828338737e+03,-2.622714582498735126e+03,-2.619707945624433705e+03,-2.616786744924640516e+03,-2.613950604535644288e+03,-2.611199143218543668e+03,-2.608531974565435576e+03,-2.605948707203524009e+03,-2.603448944997408034e+03,-2.601032287248856392e+03,-2.598698328894605311e+03,-2.596446660701495603e+03,-2.594276869459072714e+03,-2.592188538169614731e+03,-2.590181246235327762e+03,-2.588254569642766455e+03,-2.586408081144187690e+03,-2.584641350436172161e+03,-2.582953944334963580e+03,-2.581345426948761087e+03,-2.579815359846921638e+03,-2.578363302225925054e+03,-2.576988811072043063e+03,-2.575691441320850117e+03,-2.574470746013410917e+03,-2.573326276449099623e+03,-2.572257582335232200e+03,-2.571264211933199931e+03,-2.570345712201505648e+03,-2.569501628935231565e+03,-2.568731506902392994e+03,-2.568034889976827799e+03,-2.567411321267898984e+03,-2.566860343246874436e+03,-2.566381497870036583e+03,-2.565974326698572440e+03,-2.565638371015309531e+03,-2.565373171938145333e+03,-2.565178270530465397e+03,-2.565053207908335935e+03,-2.564997525344735550e+03,-2.565010764370598281e+03,-2.565092466872994464e+03,-2.565242175190266607e+03,-2.565459432204263976e+03,-2.565743781429719547e+03,-2.566094767100756144e+03,-2.566511934254680000e+03,-2.566994828812901687e+03
-2.897682925631815124e+03,-2.889958472345179416e+03,-2.882326931192705615e+03,-2.874788445525537099e+03,-2.867343146532959054e+03,-2.859991153171507904e+03,-2.852732572105473537e+03,-2.845567497658685625e+03,-2.838496011777663625e+03,-2.831518184006111369e+03,-2.824634071470685285e+03,-2.817843718877921219e+03,-2.811147158522327118e+03,-2.804544410305436941e+03,-2.798035481765571603e+03,-2.791620368118374245e+03,-2.785299052307658258e+03,-2.779071505066571717e+03,-2.772937684988597539e+03,-2.766897538608390732e+03,-2.760951000491910236e+03,-2.755097993335808951e+03,-2.749338428075523098e+03,-2.743672204002014951e+03,-2.738099208886475481e+03,-2.732619319113113761e+03,-2.727232399819235070e+03,-2.721938305042488992e+03,-2.716736877874976472e+03,-2.711627950623646484e+03,-2.706611344976803139e+03,-2.701686872176201177e+03,-2.696854333194552964e+03,-2.692113518917863075e+03,-2.687464210332339917e+03,-2.682906178715586520e+03,-2.678439185831538452e+03,-2.674062984128909648e+03,-2.669777316942805101e+03,-2.665581918699103426e+03,-2.661476515121288230e+03,-2.657460823439420437e+03,-2.653534552600914139e+03,-2.649697403482834943e+03,-2.645949069105301987e+03,-2.642289234845888132e+03,-2.638717578654621320e+03,-2.635233771269292902e+03,-2.631837476430822335e+03,-2.628528351098575968e+03,-2.625306045665067359e+03,-2.622170204170269244e+03,-2.619120464514764535e+03,-2.616156458672128792e+03,-2.613277812899778382e+03,-2.610484147948482587e+03,-2.607775079270245897e+03,-2.605150217224300832e+03,-2.602609167281215832e+03,-2.600151530224833550e+03,-2.597776902351948138e+03,-2.595484875669628764e+03,-2.593275038090129328e+03,-2.591146973622915539e+03,-2.589100262564372315e+03,-2.587134481684346611e+03,-2.585249204410011316e+03,-2.583444001006734652e+03,-2.581718438755892748e+03,-2.580072082129551745e+03,-2.578504492962150835e+03,-2.577015230618833357e+03,-2.575603852160641054e+03,-2.574269912506444598e+03,-2.573012964591523996e+03,-2.571832559522983956e+03,-2.570728246731653144e+03,-2.569699574120764737e+03,-2.568746088211316874e+03,-2.567867334284015669e+03,-2.567062856517946329e+03,-2.566332198125825926e+03,-2.565674901486073850e+03,-2.565090508271423914e+03,-2.564578559574407791e+03,-2.564138596029411019e+03,-2.563770157931623544e+03,-2.563472785352744722e+03,-2.563246018253458715e+03,-2.563089396592813500e+03,-2.563002460434458953e+03,-2.562984750049804006e+03,-2.563035806018205221e+03,-2.563155169324030794e+03,-2.563342381450861467e+03,-2.563596984472756958e+03,-2.563918521142625195e+03,-2.564306534977806677e+03,-2.564760570342828942e+03,-2.565280172529481206e+03
-2.891930172583577587e+03,-2.884246139146275709e+03,-2.876655189771814094e+03,-2.869157462749803926e+03,-2.861753084157101512e+03,-2.854442167791090469e+03,-2.847224815114269404e+03,-2.840101115210254648e+03,-2.833071144751123938e+03,-2.826134967976075586e+03,-2.819292636681404929e+03,-2.812544190221631652e+03,-2.805889655521784334e+03,-2.799329047100473872e+03,-2.792862367103862653e+03,-2.786489605350232978e+03,-2.780210739384800490e+03,-2.774025734544829447e+03,-2.767934544034534611e+03,-2.761937109009682445e+03,-2.756033358671461428e+03,-2.750223210369509616e+03,-2.744506569713560566e+03,-2.738883330693583503e+03,-2.733353375807947941e+03,-2.727916576199313113e+03,-2.722572791797990703e+03,-2.717321871472146995e+03,-2.712163653184850773e+03,-2.707097964157258957e+03,-2.702124621037867200e+03,-2.697243430077139237e+03,-2.692454187307436314e+03,-2.687756678727735562e+03,-2.683150680492786705e+03,-2.678635959106295559e+03,-2.674212271617917850e+03,-2.669879365823543139e+03,-2.665636980468660568e+03,-2.661484845454307106e+03,-2.657422682045468264e+03,-2.653450203081413747e+03,-2.649567113187772975e+03,-2.645773108989939828e+03,-2.642067879327625633e+03,-2.638451105470179755e+03,-2.634922461332425428e+03,-2.631481613690699760e+03,-2.628128222398986054e+03,-2.624861940604618667e+03,-2.621682414963663632e+03,-2.618589285855373873e+03,-2.615582187595850428e+03,-2.612660748650466303e+03,-2.609824591844962470e+03,-2.607073334574967248e+03,-2.604406589013821304e+03,-2.601823962318563645e+03,-2.599325056833808048e+03,-2.596909470293494905e+03,-2.594576796020256097e+03,-2.592326623122482488e+03,-2.590158536688663389e+03,-2.588072117979199902e+03,-2.586066944615368357e+03,-2.584142590765495243e+03,-2.582298627328181738e+03,-2.580534622112484158e+03,-2.578850140015138095e+03,-2.577244743194512466e+03,-2.575717991241512664e+03,-2.574269441347201791e+03,-2.572898648467142721e+03,-2.571605165482540542e+03,-2.570388543357991693e+03,-2.569248331295956632e+03,-2.568184076887820083e+03,-2.567195326261693026e+03,-2.566281624226771328e+03,-2.565442514414375182e+03,-2.564677539415697083e+03,-2.563986240916050974e+03,-2.563368159825978637e+03,-2.562822836408890453e+03,-2.562349810405545668e+03,-2.561948621155156616e+03,-2.561618807713301521e+03,-2.561359908966608145e+03,-2.561171463744322409e+03,-2.561053010926588286e+03,-2.561004089549731816e+03,-2.561024238908451025e+03,-2.561112998654915828e+03,-2.561269908894949822e+03,-2.561494510281163002e+03,-2.561786344103263673e+03,-2.562144952375505000e+03,-2.562569877921177977e+03,-2.563060664454513699e+03,-2.563616856659757559e+03
-2.886233666845704647e+03,-2.878590109157336883e+03,-2.871039805085419630e+03,-2.863582887837485941e+03,-2.856219478358829747e+03,-2.848949685269908514e+03,-2.841773604815092767e+03,-2.834691320822909347e+03,-2.827702904677509196e+03,-2.820808415301558853e+03,-2.814007899150461981e+03,-2.807301390217658081e+03,-2.800688910050957475e+03,-2.794170467779930732e+03,-2.787746060153849157e+03,-2.781415671590312286e+03,-2.775179274234096738e+03,-2.769036828026130024e+03,-2.762988280782287347e+03,-2.757033568281795851e+03,-2.751172614364782930e+03,-2.745405331038882650e+03,-2.739731618594502379e+03,-2.734151365728247583e+03,-2.728664449674540265e+03,-2.723270736344676607e+03,-2.717970080473295639e+03,-2.712762325771577707e+03,-2.707647305087209133e+03,-2.702624840570352262e+03,-2.697694743845449466e+03,-2.692856816188509583e+03,-2.688110848709450693e+03,-2.683456622539019463e+03,-2.678893909020183855e+03,-2.674422469903399360e+03,-2.670042057545507305e+03,-2.665752415111818664e+03,-2.661553276781221030e+03,-2.657444367953711208e+03,-2.653425405460197908e+03,-2.649496097774282134e+03,-2.645656145225524597e+03,-2.641905240213978686e+03,-2.638243067425780282e+03,-2.634669304049421953e+03,-2.631183619992292734e+03,-2.627785678097620803e+03,-2.624475134361044638e+03,-2.621251638146956338e+03,-2.618114832404254230e+03,-2.615064353881206898e+03,-2.612099833339318593e+03,-2.609220895765988189e+03,-2.606427160585614729e+03,-2.603718241869244594e+03,-2.601093748542300091e+03,-2.598553284590431758e+03,-2.596096449263234263e+03,-2.593722837275741313e+03,-2.591432039007520416e+03,-2.589223640699291536e+03,-2.587097224646925952e+03,-2.585052369392731634e+03,-2.583088649913952395e+03,-2.581205637808334814e+03,-2.579402901476712486e+03,-2.577680006302683978e+03,-2.576036514828942927e+03,-2.574471986930661387e+03,-2.572985979985587619e+03,-2.571578049040861060e+03,-2.570247746976625422e+03,-2.568994624666231630e+03,-2.567818231133155678e+03,-2.566718113704631378e+03,-2.565693818161782929e+03,-2.564744888886471017e+03,-2.563870869004748783e+03,-2.563071300527020867e+03,-2.562345724484645416e+03,-2.561693681063414715e+03,-2.561114709733543350e+03,-2.560608349376424485e+03,-2.560174138407999635e+03,-2.559811614898973403e+03,-2.559520316691653079e+03,-2.559299781513692324e+03,-2.559149547088564304e+03,-2.559069151242927546e+03,-2.559058132010876761e+03,-2.559116027735088210e+03,-2.559242377165019661e+03,-2.559436719551959868e+03,-2.559698594741326360e+03,-2.560027543261861410e+03,-2.560423106412171819e+03,-2.560884826344259636e+03,-2.561412246144428082e+03,-2.562004909911388040e+03
-2.880593564129944298e+03,-2.872990536829738176e+03,-2.865480930306583105e+03,-2.858064872666021984e+03,-2.850742479703242680e+03,-2.843513854844669822e+03,-2.836379089100866167e+03,-2.829338261030983631e+03,-2.822391436718427030e+03,-2.815538669758030210e+03,-2.808780001254392118e+03,-2.802115459831405587e+03,-2.795545061652756885e+03,-2.789068810453434708e+03,-2.782686697581773387e+03,-2.776398702052053068e+03,-2.770204790607414452e+03,-2.764104917792679771e+03,-2.758099026037046315e+03,-2.752187045746140029e+03,-2.746368895403408715e+03,-2.740644481680186345e+03,-2.735013699554495815e+03,-2.729476432437941639e+03,-2.724032552310493429e+03,-2.718681919862853647e+03,-2.713424384645903956e+03,-2.708259785227017346e+03,-2.703187949352703527e+03,-2.698208694117423420e+03,-2.693321826138032520e+03,-2.688527141733475219e+03,-2.683824427109578210e+03,-2.679213458548210838e+03,-2.674694002600846034e+03,-2.670265816285789242e+03,-2.665928647288979846e+03,-2.661682234167966726e+03,-2.657526306558487249e+03,-2.653460585383699254e+03,-2.649484783065390729e+03,-2.645598603737003941e+03,-2.641801743458129295e+03,-2.638093890430220199e+03,-2.634474725213071451e+03,-2.630943920941986562e+03,-2.627501143545202922e+03,-2.624146051961372450e+03,-2.620878298356771211e+03,-2.617697528342230271e+03,-2.614603381189122956e+03,-2.611595490044695907e+03,-2.608673482146072274e+03,-2.605836979033035277e+03,-2.603085596759355667e+03,-2.600418946102255177e+03,-2.597836632770158758e+03,-2.595338257608402273e+03,-2.592923416802673728e+03,-2.590591702080316736e+03,-2.588342700909031464e+03,-2.586175996693099933e+03,-2.584091168967025624e+03,-2.582087793586219505e+03,-2.580165442915015774e+03,-2.578323686011638983e+03,-2.576562088810208934e+03,-2.574880214299623276e+03,-2.573277622699326002e+03,-2.571753871631894981e+03,-2.570308516292334843e+03,-2.568941109614167544e+03,-2.567651202432112314e+03,-2.566438343641556457e+03,-2.565302080354539157e+03,-2.564241958052476548e+03,-2.563257520735368416e+03,-2.562348311067815757e+03,-2.561513870521425360e+03,-2.560753739513999790e+03,-2.560067457545292655e+03,-2.559454563329374650e+03,-2.558914594923722234e+03,-2.558447089854913884e+03,-2.558051585241089924e+03,-2.557727617911034486e+03,-2.557474724520175641e+03,-2.557292441663123100e+03,-2.557180305983319158e+03,-2.557137854279276780e+03,-2.557164623607859539e+03,-2.557260151384452456e+03,-2.557423975480088302e+03,-2.557655634315592579e+03,-2.557954666952798107e+03,-2.558320613182888337e+03,-2.558753013611767074e+03,-2.559251409742793385e+03,-2.559815344056627509e+03,-2.560444360088407848e+03
