-8.613053524148731412e+02,-8.605627190085414213e+02,-8.598201878688064426e+02,-8.590777664905685924e+02,-8.583354624327403144e+02,-8.575932833185898971e+02,-8.568512368360812843e+02,-8.561093307382128614e+02,-8.553675728433596532e+02,-8.546259710356080177e+02,-8.538845332650930686e+02,-8.531432675483356434e+02,-8.524021819685744958e+02,-8.516612846760997400e+02,-8.509205838885841331e+02,-8.501800878914132227e+02,-8.494398050380121958e+02,-8.486997437501744344e+02,-8.479599125183840442e+02,-8.472203199021400906e+02,-8.464809745302756028e+02,-8.457418851012806726e+02,-8.450030603836144110e+02,-8.442645092160222475e+02,-8.435262405078492520e+02,-8.427882632393469748e+02,-8.420505864619848353e+02,-8.413132192987520739e+02,-8.405761709444632288e+02,-8.398394506660553134e+02,-8.391030678028871534e+02,-8.383670317670311078e+02,-8.376313520435677447e+02,-8.368960381908698309e+02,-8.361610998408915520e+02,-8.354265466994455664e+02,-8.346923885464852901e+02,-8.339586352363785409e+02,-8.332252966981767486e+02,-8.324923829358847343e+02,-8.317599040287253729e+02,-8.310278701313952752e+02,-8.302962914743250167e+02,-8.295651783639276573e+02,-8.288345411828491933e+02,-8.281043903902078682e+02,-8.273747365218358709e+02,-8.266455901905127348e+02,-8.259169620861933936e+02,-8.251888629762343044e+02,-8.244613037056104758e+02,-8.237342951971330649e+02,-8.230078484516576509e+02,-8.222819745482867120e+02,-8.215566846445690317e+02,-8.208319899766933077e+02,-8.201079018596751666e+02,-8.193844316875372442e+02,-8.186615909334865364e+02,-8.179393911500823151e+02,-8.172178439693992686e+02,-8.164969611031863224e+02,-8.157767543430138630e+02,-8.150572355604190307e+02,-8.143384167070413469e+02,-8.136203098147556148e+02,-8.129029269957900397e+02,-8.121862804428467371e+02,-8.114703824292045056e+02,-8.107552453088258062e+02,-8.100408815164448697e+02,-8.093273035676542122e+02,-8.086145240589842160e+02,-8.079025556679698639e+02,-8.071914111532115612e+02,-8.064811033544300471e+02,-8.057716451925089132e+02,-8.050630496695276861e+02,-8.043553298687945698e+02,-8.036484989548567910e+02,-8.029425701735139000e+02,-8.022375568518127693e+02,-8.015334723980414537e+02,-8.008303303017034978e+02,-8.001281441334932651e+02,-7.994269275452526244e+02,-7.987266942699208130e+02,-7.980274581214755472e+02,-7.973292329948598081e+02,-7.966320328659028291e+02,-7.959358717912255088e+02,-7.952407639081376374e+02,-7.945467234345240968e+02,-7.938537646687167353e+02,-7.931619019893613540e+02,-7.924711498552630928e+02,-7.917815228052302245e+02,-7.910930354578990773e+02,-7.904057025115512261e+02,-7.897195387439113574e+02,-7.890345590119452481e+02,-7.883507782516300040e+02,-7.876682114777236166e+02,-7.869868737835143975e+02,-7.863067803405613176e+02,-7.856279463984177482e+02,-7.849503872843444015e+02,-7.842741184030082877e+02,-7.835991552361632557e+02,-7.829255133423264397e+02,-7.822532083564282175e+02,-7.815822559894587584e+02,-7.809126720280930840e+02,-7.802444723343043051e+02,-7.795776728449616257e+02,-7.789122895714128845e+02,-7.782483385990531133e+02,-7.775858360868753607e+02,-7.769247982670100328e+02,-7.762652414442436566e+02,-7.756071819955268438e+02,-7.749506363694619040e+02,-7.742956210857774977e+02,-7.736421527347857818e+02,-7.729902479768225021e+02,-7.723399235416725332e+02,-7.716911962279763202e+02,-7.710440829026217671e+02,-7.703986005001166859e+02,-7.697547660219461250e+02,-7.691125965359123029e+02,-7.684721091754558984e+02,-7.678333211389601729e+02,-7.671962496890379271e+02,-7.665609121518006077e+02,-7.659273259161099077e+02,-7.652955084328098110e+02,-7.646654772139406759e+02,-7.640372498319376291e+02,-7.634108439188069042e+02,-7.627862771652858100e+02,-7.621635673199840539e+02,-7.615427321885059655e+02,-7.609237896325514612e+02,-7.603067575690049580e+02,-7.596916539689951833e+02,-7.590784968569457760e+02,-7.584673043096000811e+02,-7.578580944550290042e+02,-7.572508854716190854e+02,-7.566456955870421552e+02,-7.560425430772040727e+02,-7.554414462651741360e+02,-7.548424235200966450e+02,-7.542454932560772249e+02,-7.536506739310597141e+02,-7.530579840456709917e+02,-7.524674421420545514e+02,-7.518790668026821322e+02,-7.512928766491444321e+02,-7.507088903409203340e+02,-7.501271265741318075e+02,-7.495476040802706166e+02,-7.489703416249155907e+02,-7.483953580064173821e+02,-7.478226720545759463e+02,-7.472523026292855093e+02,-7.466842686191745315e+02,-7.461185889402072462e+02,-7.455552825342837195e+02,-7.449943683678079651e+02,-7.444358654302388913e+02,-7.438797927326257877e+02,-7.433261693061178903e+02,-7.427750142004595091e+02,-7.422263464824609400e+02,-7.416801852344552799e+02,-7.411365495527304574e+02,-7.405954585459448936e+02,-7.400569313335246306e+02,-7.395209870440387476e+02,-7.389876448135564715e+02,-7.384569237839893958e+02,-7.379288431014081198e+02,-7.374034219143458131e+02,-7.368806793720809765e+02,-7.363606346229012161e+02,-7.358433068123528074e+02,-7.353287150814664983e+02,-7.348168785649685333e+02,-7.343078163894771251e+02,-7.338015476716764169e+02,-7.332980915164737326e+02,-7.327974670151443206e+02,-7.322996932434543851e+02,-7.318047892597714963e+02,-7.313127741031544247e+02,-7.308236667914334248e+02,-7.303374863192634621e+02,-7.298542516561778939e+02,-7.293739817446116831e+02,-7.288966954979194952e+02,-7.284224117983735596e+02,-7.279511494951508439e+02,-7.274829274023047674e+02,-7.270177642967222482e+02,-7.265556789160684730e+02,-7.260966899567176824e+02,-7.256408160716734983e+02,-7.251880758684732200e+02,-7.247384879070835950e+02,-7.242920706977829468e+02,-7.238488426990312519e+02,-7.234088223153330546e+02,-7.229720278950853753e+02,-7.225384777284175470e+02,-7.221081900450233206e+02,-7.216811830119797833e+02,-7.212574747315604782e+02,-7.208370832390389751e+02,-7.204200265004845960e+02,-7.200063224105505242e+02,-7.195959887902552055e+02,-7.191890433847581789e+02,-7.187855038611269265e+02,-7.183853878061003115e+02,-7.179887127238478115e+02,-7.175954960337221564e+02,-7.172057550680088980e+02,-7.168195070696702942e+02,-7.164367691900913542e+02,-7.160575584868173564e+02,-7.156818919212927312e+02,-7.153097863565978969e+02,-7.149412585551851862e+02,-7.145763251766142048e+02,-7.142150027752866208e+02,-7.138573077981844790e+02,-7.135032565826068094e+02,-7.131528653539083962e+02,-7.128061502232438897e+02,-7.124631271853123735e+02,-7.121238121161059098e+02,-7.117882207706633153e+02,-7.114563687808288250e+02,-7.111282716530137122e+02,-7.108039447659676853e+02,-7.104834033685565373e+02,-7.101666625775429793e+02,-7.098537373753792963e+02,-7.095446426080093261e+02,-7.092393929826754402e+02,-7.089380030657398493e+02,-7.086404872805119339e+02,-7.083468599050912644e+02,-7.080571350702182372e+02,-7.077713267571398319e+02,-7.074894487954875331e+02,-7.072115148611670747e+02,-7.069375384742642154e+02,-7.066675329969673385e+02,-7.064015116315001706e+02,-7.061394874180756460e+02,-7.058814732328642094e+02,-7.056274817859779205e+02,-7.053775256194785470e+02,-7.051316171053956623e+02,-7.048897684437729367e+02,-7.046519916607251162e+02,-7.044182986065252408e+02,-7.041887009537044833e+02,-7.039632101951790446e+02,-7.037418376423966038e+02,-7.035245944235069828e+02,-7.033114914815578231e+02,-7.031025395727092473e+02,-7.028977492644792164e+02,-7.026971309340108292e+02,-7.025006947663667916e+02,-7.023084507528481026e+02,-7.021204086893437761e+02,-7.019365781747042092e+02,-7.017569686091452468e+02,-7.015815891926787344e+02,-7.014104489235752453e+02,-7.012435565968537503e+02,-7.010809208028031208e+02,-7.009225499255330760e+02,-7.007684521415578729e+02,-7.006186354184118272e+02,-7.004731075132948490e+02,-7.003318759717533339e+02,-7.001949481263936832e+02,-7.000623310956274281e+02,-6.999340317824528483e+02,-6.998100568732711508e+02,-6.996904128367343674e+02,-6.995751059226336110e+02,-6.994641421608189376e+02,-6.993575273601572917e+02,-6.992552671075253556e+02,-6.991573667668433245e+02,-6.990638314781404006e+02,-6.989746661566609873e+02,-6.988898754920097645e+02,-6.988094639473318921e+02,-6.987334357585348243e+02,-6.986617949335447975e+02,-6.985945452516095884e+02,-6.985316902626311730e+02,-6.984732332865462467e+02,-6.984191774127414192e+02,-6.983695254995112691e+02,-6.983242801735539160e+02,-6.982834438295107020e+02,-6.982470186295413441e+02,-6.982150065029460393e+02,-6.981874091458228122e+02,-6.981642280207679505e+02,-6.981454643566207778e+02,-6.981311191482425329e+02,-6.981211931563433382e+02,-6.981156869073471398e+02,-6.981146006932973478e+02,-6.981179345718079503e+02,-6.981256883660499852e+02,-6.981378616647863282e+02,-6.981544538224410417e+02,-6.981754639592154490e+02,-6.982008909612435446e+02,-6.982307334807881034e+02,-6.982649899364789690e+02,-6.983036585135923815e+02,-6.983467371643705519e+02,-6.983942236083839816e+02,-6.984461153329327772e+02,-6.985024095934882098e+02,-6.985631034141774762e+02,-6.986281935883058622e+02,-6.986976766789211979e+02,-6.987715490194160566e+02,-6.988498067141717911e+02,-6.989324456392400862e+02,-6.990194614430649835e+02,-6.991108495472451523e+02,-6.992066051473303787e+02,-6.993067232136604616e+02,-6.994111984922413967e+02,-6.995200255056577134e+02,-6.996331985540243750e+02,-6.997507117159738073e+02,-6.998725588496811270e+02,-6.999987335939239301e+02,-7.001292293691808482e+02,-7.002640393787626181e+02,-7.004031566099805559e+02,-7.005465738353474308e+02,-7.006942836138156281e+02,-7.008462782920480549e+02,-7.010025500057191721e+02,-7.011630906808555892e+02,-7.013278920352020123e+02,-7.014969455796253897e+02,-7.016702426195466842e+02,-7.018477742564036816e+02,-7.020295313891476781e+02,-7.022155047157662011e+02,-7.024056847348379051e+02,-7.026000617471140686e+02,-7.027986258571313556e+02,-7.030013669748509528e+02,-7.032082748173223763e+02,-7.034193389103810432e+02,-7.036345485903627832e+02,-7.038538930058521146e+02,-7.040773611194508703e+02,-7.043049417095730860e+02,-7.045366233722604647e+02,-7.047723945230286517e+02,-7.050122433987265822e+02,-7.052561580594253883e+02,-7.055041263903237905e+02,-7.057561361036778180e+02,-7.060121747407496287e+02,-7.062722296737724719e+02,-7.065362881079405497e+02,-7.068043370834138841e+02,-7.070763634773400099e+02,-7.073523540058938579e+02,-7.076322952263357138e+02,-7.079161735390825925e+02,-7.082039751897939368e+02,-7.084956862714766430e+02,-7.087912927265974758e+02,-7.090907803492152652e+02,-7.093941347871195831e+02,-7.097013415439865867e+02,-7.100123859815432752e+02,-7.103272533217423188e+02,-7.106459286489493934e+02,-7.109683969121380187e+02,-7.112946429270933777e+02,-7.116246513786245487e+02,-7.119584068227859461e+02,-7.122958936891029680e+02,-7.126370962828052598e+02,-7.129819987870680507e+02,-7.133305852652538306e+02,-7.136828396631631222e+02,-7.140387458112868444e+02,-7.143982874270624279e+02,-7.147614481171342504e+02,-7.151282113796123667e+02,-7.154985606063384012e+02,-7.158724790851471198e+02,-7.162499500021333461e+02,-7.166309564439139876e+02,-7.170154813998929058e+02,-7.174035077645247611e+02,-7.177950183395732893e+02,-7.181899958363724181e+02,-7.185884228780803369e+02,-7.189902820019335650e+02,-7.193955556614944271e+02,-7.198042262288950042e+02,-7.202162759970786965e+02,-7.206316871820324650e+02,-7.210504419250160026e+02,-7.214725222947826069e+02,-7.218979102897963003e+02,-7.223265878404387195e+02,-7.227585368112079323e+02,-7.231937390029138442e+02,-7.236321761548579161e+02,-7.240738299470103811e+02,-7.245186820021740459e+02,-7.249667138881386563e+02,-7.254179071198278734e+02,-7.258722431614301058e+02,-7.263297034285258178e+02,-7.267902692901946011e+02,-7.272539220711167900e+02,-7.277206430536621156e+02,-7.281904134799635813e+02,-7.286632145539776957e+02,-7.291390274435370884e+02,-7.296178332823822075e+02,-7.300996131721839220e+02,-7.305843481845512315e+02,-7.310720193630223775e+02,-7.315626077250436765e+02,-7.320560942639315272e+02,-7.325524599508199799e+02,-7.330516857365923897e+02,-7.335537525537956753e+02,-7.340586413185421861e+02,-7.345663329323914468e+02,-7.350768082842153035e+02,-7.355900482520502237e+02,-7.361060337049275404e+02,-7.366247455046903951e+02,-7.371461645077899902e+02,-7.376702715670651287e+02,-7.381970475335062929e+02,-7.387264732579989186e+02,-7.392585295930484790e+02,-7.397931973944882884e+02,-7.403304575231685476e+02,-7.408702908466282224e+02,-7.414126782407428209e+02,-7.419576005913604604e+02,-7.425050387959138334e+02,-7.430549737650143243e+02,-7.436073864240287321e+02,-7.441622577146322328e+02,-7.447195685963472442e+02,-7.452793000480576211e+02,-7.458414330695103445e+02,-7.464059486827853789e+02,-7.469728279337616641e+02,-7.475420518935499103e+02,-7.481136016599118648e+02,-7.486874583586579774e+02,-7.492636031450279006e+02,-7.498420172050473411e+02,-7.504226817568643355e+02,-7.510055780520730195e+02,-7.515906873770074981e+02,-7.521779910540210494e+02,-7.527674704427474808e+02,-7.533591069413358809e+02,-7.539528819876727539e+02,-7.545487770605781179e+02,-7.551467736809852340e+02,-7.557468534131007800e+02,-7.563489978655414916e+02,-7.569531886924565924e+02,-7.575594075946244175e+02,-7.581676363205347116e+02,-7.587778566674471676e+02,-7.593900504824338213e+02,-7.600041996633992767e+02,-7.606202861600825145e+02,-7.612382919750409656e+02,-7.618581991646115057e+02,-7.624799898398566711e+02,-7.631036461674872271e+02,-7.637291503707717766e+02,-7.643564847304211298e+02,-7.649856315854559625e+02,-7.656165733340601491e+02,-7.662492924344076073e+02,-7.668837714054780008e+02,-7.675199928278491370e+02,-7.681579393444741299e+02,-7.687975936614391230e+02,-7.694389385487014579e+02,-7.700819568408152236e+02,-7.707266314376312266e+02,-7.713729453049869562e+02,-7.720208814753747220e+02,-7.726704230485927383e+02,-7.733215531923801791e+02,-7.739742551430366575e+02,-7.746285122060189678e+02,-7.752843077565283920e+02,-7.759416252400772009e+02,-7.766004481730379894e+02,-7.772607601431800504e+02,-7.779225448101853999e+02,-7.785857859061545696e+02,-7.792504672360881841e+02,-7.799165726783620585e+02,-7.805840861851809223e+02,-7.812529917830165687e+02,-7.819232735730348622e+02,-7.825949157315026241e+02,-7.832679025101841717e+02,-7.839422182367212599e+02,-7.846178473149966521e+02,-7.852947742254866625e+02,-7.859729835255957369e+02,-7.866524598499805734e+02,-7.873331879108596922e+02,-7.880151524983049285e+02,-7.886983384805261039e+02,-7.893827308041359174e+02,-7.900683144944074456e+02,-7.907550746555134538e+02,-7.914429964707563840e+02,-7.921320652027827691e+02,-7.928222661937893463e+02,-7.935135848657107545e+02,-7.942060067203999552e+02,-7.948995173397941016e+02,-7.955941023860713130e+02,-7.962897476017902818e+02,-7.969864388100254473e+02,-7.976841619144843207e+02,-7.983829028996176476e+02,-7.990826478307166099e+02,-7.997833828540007062e+02,-8.004850941966933533e+02,-8.011877681670864604e+02,-8.018913911545989777e+02,-8.025959496298162321e+02,-8.033014301445329011e+02,-8.040078193317693831e+02,-8.047151039057941944e+02,-8.054232706621257876e+02,-8.061323064775300509e+02,-8.068421983100068928e+02,-8.075529331987701198e+02,-8.082644982642133300e+02,-8.089768807078721693e+02,-8.096900678123754460e+02,-8.104040469413901064e+02,-8.111188055395513175e+02,-8.118343311323949365e+02,-8.125506113262708823e+02,-8.132676338082578695e+02,-8.139853863460635921e+02,-8.147038567879227458e+02,-8.154230330624824319e+02,-8.161429031786842643e+02,-8.168634552256387451e+02,-8.175846773724892955e+02,-8.183065578682752630e+02,-8.190290850417824231e+02,-8.197522473013892750e+02,-8.204760331349100397e+02,-8.212004311094250397e+02,-8.219254298711099409e+02,-8.226510181450568098e+02,-8.233771847350910775e+02,-8.241039185235771356e+02,-8.248312084712284786e+02,-8.255590436169019313e+02,-8.262874130773938077e+02,-8.270163060472256120e+02,-8.277457117984279193e+02,-8.284756196803193689e+02,-8.292060191192786078e+02,-8.299368996185118021e+02,-8.306682507578183277e+02,-8.314000621933490720e+02,-8.321323236573584836e+02,-8.328650249579612819e+02,-8.335981559788706363e+02,-8.343317066791470324e+02,-8.350656670929325855e+02,-8.358000273291879694e+02,-8.365347775714196814e+02,-8.372699080774100366e+02,-8.380054091789403401e+02,-8.387412712815078066e+02,-8.394774848640456639e+02,-8.402140404786357522e+02,-8.409509287502173720e+02,-8.416881403762965874e+02,-8.424256661266481387e+02,-8.431634968430191748e+02,-8.439016234388286648e+02,-8.446400368988588525e+02,-8.453787282789539859e+02,-8.461176887057101794e+02,-8.468569093761601607e+02,-8.475963815574666569e+02,-8.483360965865999788e+02,-8.490760458700232221e+02,-8.498162208833737168e+02,-8.505566131711379967e+02,-8.512972143463288148e+02,-8.520380160901611362e+02,-8.527790101517233552e+02,-8.535201883476483999e+02,-8.542615425617849496e+02,-8.550030647448622858e+02,-8.557447469141595775e+02,-8.564865811531699364e+02,-8.572285596112651547e+02,-8.579706745033563493e+02,-8.587129181095584727e+02,-8.594552827748492518e+02,-8.601977609087280143e+02,-8.609403449848762193e+02,-8.616830275408142370e+02,-8.624258011775571049e+02,-8.631686585592726715e+02,-8.639115924129354198e+02,-8.646545955279830196e+02,-8.653976607559681042e+02,-8.661407810102147096e+02,-8.668839492654695960e+02,-8.676271585575558447e+02,-8.683704019830259995e+02,-8.691136726988132750e+02,-8.698569639218833345e+02,-8.706002689288875445e+02,-8.713435810558127059e+02,-8.720868936976344230e+02,-8.728302003079679707e+02,-8.735734943987172301e+02,-8.743167695397319221e+02,-8.750600193584531326e+02,-8.758032375395688405e+02,-8.765464178246646725e+02,-8.772895540118753388e+02,-8.780326399555380021e+02,-8.787756695658449644e+02,-8.795186368084966944e+02,-8.802615357043546283e+02,-8.810043603290940837e+02,-8.817471048128611528e+02,-8.824897633399257302e+02,-8.832323301483363593e+02,-8.839747995295768987e+02,-8.847171658282233011e+02,-8.854594234415997107e+02,-8.862015668194355840e+02,-8.869435904635272436e+02,-8.876854889273917024e+02,-8.884272568159319690e+02,-8.891688887850934861e+02,-8.899103795415280729e+02,-8.906517238422557057e+02,-8.913929164943249361e+02,-8.921339523544817212e+02,-8.928748263288296130e+02,-8.936155333724985894e+02,-8.943560684893112693e+02,-8.950964267314489007e+02,-8.958366031991222371e+02,-8.965765930402400272e+02,-8.973163914500814826e+02,-8.980559936709647673e+02,-8.987953949919242405e+02,-8.995345907483812198e+02,-9.002735763218205420e+02,-9.010123471394672379e+02,-9.017508986739630927e+02,-9.024892264430463911e+02,-9.032273260092307510e+02,-9.039651929794862326e+02,-9.047028230049226067e+02,-9.054402117804735326e+02,-9.061773550445783485e+02,-9.069142485788707972e+02,-9.076508882078667284e+02,-9.083872697986502089e+02,-9.091233892605666824e+02,-9.098592425449111261e+02,-9.105948256446239384e+02,-9.113301345939822795e+02,-9.120651654682957314e+02,-9.127999143836054827e+02,-9.135343774963803298e+02,-9.142685510032158618e+02,-9.150024311405363733e+02,-9.157360141842978010e+02,-9.164692964496889545e+02,-9.172022742908399096e+02,-9.179349441005257404e+02,-9.186673023098762769e+02,-9.193993453880852940e+02,-9.201310698421203824e+02,-9.208624722164372542e+02,-9.215935490926921148e+02,-9.223242970894572181e+02,-9.230547128619373325e+02,-9.237847931016889333e+02,-9.245145345363397382e+02,-9.252439339293096054e+02,-9.259729880795323425e+02,-9.267016938211826300e+02,-9.274300480233990811e+02,-9.281580475900129841e+02,-9.288856894592752269e+02,-9.296129706035903837e+02,-9.303398880292427293e+02,-9.310664387761349872e+02,-9.317926199175204829e+02,-9.325184285597389362e+02,-9.332438618419561180e+02,-9.339689169359018024e+02,-9.346935910456110150e+02,-9.354178814071652823e+02,-9.361417852884402464e+02,-9.368652999888454360e+02,-9.375884228390764292e+02,-9.383111512008593991e+02,-9.390334824667038447e+02,-9.397554140596524803e+02,-9.404769434330343074e+02,-9.411980680702203017e+02,-9.419187854843778496e+02,-9.426390932182295046e+02,-9.433589888438104936e+02,-9.440784699622314520e+02,-9.447975342034388859e+02,-9.455161792259785898e+02,-9.462344027167620197e+02,-9.469522023908318715e+02,-9.476695759911298182e+02,-9.483865212882662945e+02,-9.491030360802926680e+02,-9.498191181924717057e+02,-9.505347654770533836e+02,-9.512499758130488772e+02,-9.519647471060104635e+02,-9.526790772878034659e+02,-9.533929643163950232e+02,-9.541064061756272849e+02,-9.548194008750054991e+02,-9.555319464494797330e+02,-9.562440409592317110e+02,-9.569556824894608553e+02,-9.576668691501749890e+02,-9.583775990759780825e+02,-9.590878704258624339e+02,-9.597976813830019864e+02,-9.605070301545468965e+02,-9.612159149714171917e+02,-9.619243340881045015e+02,-9.626322857824644643e+02,-9.633397683555220965e+02,-9.640467801312692018e+02,-9.647533194564708765e+02,-9.654593847004657619e+02,-9.661649742549741404e+02,-9.668700865339042139e+02,-9.675747199731598585e+02,-9.682788730304515639e+02,-9.689825441851054393e+02,-9.696857319378771081e+02,-9.703884348107651476e+02,-9.710906513468255525e+02,-9.717923801099888124e+02,-9.724936196848760801e+02,-9.731943686766209112e+02
